index,sourcetype,"_time",count
aix,"aix:syslog","2022-06-22T20:30:00.000-0400",41015
aix,"aix:syslog","2022-06-22T21:00:00.000-0400",42428
aix,"aix:syslog","2022-06-22T21:30:00.000-0400",39538
aix,"aix:syslog","2022-06-22T22:00:00.000-0400",51123
aix,"aix:syslog","2022-06-22T22:30:00.000-0400",52122
aix,"aix:syslog","2022-06-22T23:00:00.000-0400",45518
aix,"aix:syslog","2022-06-22T23:30:00.000-0400",40517
aix,"aix:syslog","2022-06-23T00:00:00.000-0400",38446
aix,"aix:syslog","2022-06-23T00:30:00.000-0400",37287
aix,"aix:syslog","2022-06-23T01:00:00.000-0400",38505
aix,"aix:syslog","2022-06-23T01:30:00.000-0400",31028
aix,"aix:syslog","2022-06-23T02:00:00.000-0400",33746
aix,"aix:syslog","2022-06-23T02:30:00.000-0400",32338
aix,"aix:syslog","2022-06-23T03:00:00.000-0400",45051
aix,"aix:syslog","2022-06-23T03:30:00.000-0400",34958
aix,"aix:syslog","2022-06-23T04:00:00.000-0400",36351
aix,"aix:syslog","2022-06-23T04:30:00.000-0400",33799
aix,"aix:syslog","2022-06-23T05:00:00.000-0400",36873
aix,"aix:syslog","2022-06-23T05:30:00.000-0400",36955
aix,"aix:syslog","2022-06-23T06:00:00.000-0400",42222
aix,"aix:syslog","2022-06-23T06:30:00.000-0400",30428
aix,"aix:syslog","2022-06-23T07:00:00.000-0400",34617
aix,"aix:syslog","2022-06-23T07:30:00.000-0400",33371
aix,"aix:syslog","2022-06-23T08:00:00.000-0400",35263
aix,"aix:syslog","2022-06-23T08:30:00.000-0400",32145
aix,"aix:syslog","2022-06-23T09:00:00.000-0400",37529
aix,"aix:syslog","2022-06-23T09:30:00.000-0400",34110
aix,"aix:syslog","2022-06-23T10:00:00.000-0400",35484
aix,"aix:syslog","2022-06-23T10:30:00.000-0400",35365
aix,"aix:syslog","2022-06-23T11:00:00.000-0400",46799
aix,"aix:syslog","2022-06-23T11:30:00.000-0400",41326
aix,"aix:syslog","2022-06-23T12:00:00.000-0400",42782
aix,"aix:syslog","2022-06-23T12:30:00.000-0400",39921
aix,"aix:syslog","2022-06-23T13:00:00.000-0400",46126
aix,"aix:syslog","2022-06-23T13:30:00.000-0400",41751
aix,"aix:syslog","2022-06-23T14:00:00.000-0400",43768
aix,"aix:syslog","2022-06-23T14:30:00.000-0400",41666
aix,"aix:syslog","2022-06-23T15:00:00.000-0400",45699
aix,"aix:syslog","2022-06-23T15:30:00.000-0400",43801
aix,"aix:syslog","2022-06-23T16:00:00.000-0400",45992
aix,"aix:syslog","2022-06-23T16:30:00.000-0400",37338
aix,"aix:syslog","2022-06-23T17:00:00.000-0400",33579
aix,"aix:syslog","2022-06-23T17:30:00.000-0400",30015
aix,"aix:syslog","2022-06-23T18:00:00.000-0400",40430
aix,"aix:syslog","2022-06-23T18:30:00.000-0400",39796
aix,"aix:syslog","2022-06-23T19:00:00.000-0400",43341
aix,"aix:syslog","2022-06-23T19:30:00.000-0400",40167
aix,"aix:syslog","2022-06-23T20:00:00.000-0400",43786
aix,"aix:syslog","2022-06-23T20:30:00.000-0400",40934
aix,"aix:syslog","2022-06-23T21:00:00.000-0400",41276
aix,"aix:syslog","2022-06-23T21:30:00.000-0400",39153
aix,"aix:syslog","2022-06-23T22:00:00.000-0400",43809
aix,"aix:syslog","2022-06-23T22:30:00.000-0400",43572
aix,"aix:syslog","2022-06-23T23:00:00.000-0400",45994
aix,"aix:syslog","2022-06-23T23:30:00.000-0400",39960
aix,"aix:syslog","2022-06-24T00:00:00.000-0400",39396
aix,"aix:syslog","2022-06-24T00:30:00.000-0400",39003
aix,"aix:syslog","2022-06-24T01:00:00.000-0400",43263
aix,"aix:syslog","2022-06-24T01:30:00.000-0400",31437
aix,"aix:syslog","2022-06-24T02:00:00.000-0400",33607
aix,"aix:syslog","2022-06-24T02:30:00.000-0400",31477
aix,"aix:syslog","2022-06-24T03:00:00.000-0400",46298
aix,"aix:syslog","2022-06-24T03:30:00.000-0400",36626
aix,"aix:syslog","2022-06-24T04:00:00.000-0400",36548
aix,"aix:syslog","2022-06-24T04:30:00.000-0400",32889
aix,"aix:syslog","2022-06-24T05:00:00.000-0400",36624
aix,"aix:syslog","2022-06-24T05:30:00.000-0400",32885
aix,"aix:syslog","2022-06-24T06:00:00.000-0400",33581
aix,"aix:syslog","2022-06-24T06:30:00.000-0400",29191
aix,"aix:syslog","2022-06-24T07:00:00.000-0400",34344
aix,"aix:syslog","2022-06-24T07:30:00.000-0400",35046
aix,"aix:syslog","2022-06-24T08:00:00.000-0400",35295
aix,"aix:syslog","2022-06-24T08:30:00.000-0400",30254
aix,"aix:syslog","2022-06-24T09:00:00.000-0400",36656
aix,"aix:syslog","2022-06-24T09:30:00.000-0400",30849
aix,"aix:syslog","2022-06-24T10:00:00.000-0400",32946
aix,"aix:syslog","2022-06-24T10:30:00.000-0400",35661
aix,"aix:syslog","2022-06-24T11:00:00.000-0400",47188
aix,"aix:syslog","2022-06-24T11:30:00.000-0400",42495
aix,"aix:syslog","2022-06-24T12:00:00.000-0400",44247
aix,"aix:syslog","2022-06-24T12:30:00.000-0400",41495
aix,"aix:syslog","2022-06-24T13:00:00.000-0400",44200
aix,"aix:syslog","2022-06-24T13:30:00.000-0400",40981
aix,"aix:syslog","2022-06-24T14:00:00.000-0400",43123
aix,"aix:syslog","2022-06-24T14:30:00.000-0400",32083
aix,"aix:syslog","2022-06-24T15:00:00.000-0400",32418
aix,"aix:syslog","2022-06-24T15:30:00.000-0400",30243
aix,"aix:syslog","2022-06-24T16:00:00.000-0400",33120
aix,"aix:syslog","2022-06-24T16:30:00.000-0400",31040
aix,"aix:syslog","2022-06-24T17:00:00.000-0400",43731
aix,"aix:syslog","2022-06-24T17:30:00.000-0400",40184
aix,"aix:syslog","2022-06-24T18:00:00.000-0400",49464
aix,"aix:syslog","2022-06-24T18:30:00.000-0400",49971
aix,"aix:syslog","2022-06-24T19:00:00.000-0400",50750
aix,"aix:syslog","2022-06-24T19:30:00.000-0400",50069
aix,"aix:syslog","2022-06-24T20:00:00.000-0400",51783
aix,"aix:syslog","2022-06-24T20:30:00.000-0400",51583
aix,"aix:syslog","2022-06-24T21:00:00.000-0400",52337
aix,"aix:syslog","2022-06-24T21:30:00.000-0400",53606
aix,"aix:syslog","2022-06-24T22:00:00.000-0400",44993
aix,"aix:syslog","2022-06-24T22:30:00.000-0400",46881
aix,"aix:syslog","2022-06-24T23:00:00.000-0400",53465
aix,"aix:syslog","2022-06-24T23:30:00.000-0400",42910
aix,"aix:syslog","2022-06-25T00:00:00.000-0400",42021
aix,"aix:syslog","2022-06-25T00:30:00.000-0400",33103
aix,"aix:syslog","2022-06-25T01:00:00.000-0400",37177
aix,"aix:syslog","2022-06-25T01:30:00.000-0400",30949
aix,"aix:syslog","2022-06-25T02:00:00.000-0400",36646
